class,PAAC14,PAAC1,PAAC8,PAAC20,PAAC11,PAAC2,PAAC10,PAAC28,PAAC3,PAAC19,PAAC7,PAAC5
0.0,0.62,1.925,0.62,1.069,2.246,1.005,1.048,1.694,0.77,0.556,1.305,0.3
0.0,0.965,1.114,0.346,1.163,2.128,0.94,1.46,1.881,0.94,0.569,1.015,0.247
0.0,0.962,1.007,0.425,1.141,2.394,0.716,1.4769999999999999,1.718,1.3869999999999998,0.47,1.074,0.08999999999999998
0.0,0.524,1.38,1.1190000000000002,0.69,1.975,1.261,0.8329999999999999,1.714,0.214,0.405,0.857,0.214
0.0,0.8740000000000001,0.598,0.414,0.897,2.714,0.69,1.449,1.651,1.472,0.598,0.943,0.115
0.0,0.94,1.7519999999999998,1.624,1.709,1.923,0.513,0.983,1.722,0.427,0.513,0.6409999999999999,0.769
0.0,0.638,1.781,0.748,1.495,2.199,0.967,1.341,1.735,0.858,0.484,0.616,0.484
0.0,0.619,1.588,1.403,1.423,2.249,1.155,0.31,1.779,0.31,0.186,0.928,0.433
0.0,0.492,1.219,1.026,1.2400000000000002,2.758,0.748,1.197,1.847,1.048,0.342,1.732,0.385
0.0,0.521,1.564,1.304,1.46,2.503,1.304,0.261,1.814,0.313,0.313,1.043,0.157
0.0,0.962,0.399,0.32899999999999996,0.446,2.371,0.563,1.995,1.608,3.263,0.892,1.784,0.16399999999999998
0.0,1.21,0.706,0.353,1.008,2.218,0.832,1.361,1.68,1.058,0.63,0.983,0.303
0.0,0.861,0.8379999999999999,0.37200000000000005,1.14,2.1180000000000003,0.8379999999999999,1.3730000000000002,1.716,1.024,0.884,0.8379999999999999,0.233
0.0,0.899,0.899,0.449,0.944,2.337,1.1230000000000002,1.348,1.753,0.944,0.7190000000000001,1.1230000000000002,0.225
0.0,0.5920000000000001,0.888,0.5429999999999999,0.789,2.812,0.5920000000000001,1.529,1.74,1.825,0.74,0.789,0.099
0.0,0.7859999999999999,0.938,0.507,1.445,2.18,0.989,1.394,1.71,1.293,0.558,0.963,0.152
0.0,0.698,0.837,0.419,0.837,2.511,0.767,1.116,1.826,1.256,0.628,0.698,0.07
0.0,0.921,1.005,0.419,0.977,2.428,0.7809999999999999,1.479,1.76,1.088,0.558,0.893,0.16699999999999998
0.0,0.515,0.773,0.386,1.127,2.029,0.902,1.3519999999999999,1.7519999999999998,1.385,0.483,0.483,0.193
0.0,0.319,1.006,0.578,0.876,2.559,0.876,0.9960000000000002,1.78,1.075,0.179,1.822,0.119
0.0,0.6296920537364122,1.3077084861194945,1.336329175058637,1.164295052013013,1.8754001204294208,1.1609995805735138,0.5676916343099261,1.7879760719254143,0.4839525632773153,0.43912671663794334,1.1710890554598115,0.532276941923986
0.0,0.8980900681762408,1.5510472499732573,1.4456141363398969,1.4849430567883646,1.9541637954586928,0.7005200795704096,0.8712401818033088,1.672030465902441,0.6139827727521563,0.5151492272730132,0.8059531932037699,0.40201944313298077
0.0,1.0335884985399704,0.749315108457781,0.8515234487431182,0.9149731319741023,1.6278263048809802,0.9100923871101804,1.3333233548856323,1.6201037008552377,1.3528463343413195,1.0749311789547955,0.8759271730627277,0.3428423284492518
0.0,0.7136022793402785,0.8158128138504169,0.41855675342783294,0.8423189588660042,2.5289958108299806,0.7601740027886282,1.145520221706323,1.8104863699741545,1.2751482519176145,0.625340520566998,0.7197190820361833,0.07398921914950307
0.0,0.7436934411562915,1.6265459249082024,0.7665235927799686,1.4127334555948452,2.1586839451259507,0.9659103768952958,1.2663608173277732,1.7423549559567517,0.858,0.568718196390739,0.642150954512897,0.426249975450686
0.0,1.0901702404860034,0.767,0.6728865063426643,1.0165720886188867,2.2362504715987974,0.7066708373991438,1.3789561116532187,1.6933072184274658,1.8722698368080848,0.6978244466128767,0.8385959191874691,0.3006435803246336
0.0,1.3563183748190288,0.5302073020469114,0.39172049431476724,1.3604784846667548,1.6500731049550492,0.996872281097104,1.4823248530079947,1.7798917156640015,0.7614932859211103,1.0802776608088092,0.7458593247191718,0.4854525719108908
0.0,0.9371632032644672,1.4133775206906882,1.2679429078819537,1.0845508352046749,1.3861947098148713,0.9672464388643134,0.8565341880847058,1.6252312719900344,1.194477403410504,0.4526706329796845,1.2687285904557328,0.14253418808470575
0.0,1.4138877401960668,0.7183337925797784,1.4002401270664924,1.1594846187043415,1.7237798449634898,0.8996168505382574,1.25081841128412,1.6080734621299535,0.2816983477508739,1.0468062429834504,0.3739306710880532,0.28393067108805337
0.0,1.1154854492873996,1.010041065200742,1.0805399041289971,0.7512724507370345,1.7260640964736491,1.0805399041289971,1.2212337076797821,1.6891537228927416,1.0332797702255965,0.8214674153595645,1.0805399041289971,0.29339832154084333
0.0,1.1275810233024235,1.501276319963049,1.1106430074491043,1.5569887869352999,1.530253932257394,0.9096295748257112,1.2073726831567266,1.8156467451373373,0.7102128561105727,0.6255227768439761,0.42530770117471034,0.24613070381693025
0.0,0.7886779175221965,0.939329040548053,0.5052543945040499,1.4357165525897189,2.1849194336704056,0.9848740233732084,1.3956860962176791,1.7109918213045172,1.2889335326514793,0.558,0.9616114501736758,0.15229754639135512
0.0,1.3071349797519742,1.3115099146431537,0.9047456802204524,0.9724518840231564,1.2104346049049663,0.7204313261173872,0.8474542520364081,1.7514114968310797,1.0034118611408112,1.6401344332873773,0.8256268866574756,0.15984300510333288
0.0,0.9456379593544076,1.5323990355829276,1.366543575408789,1.419840441053304,2.927637959354408,0.9827235284264328,0.24256610409004126,1.6849627286302886,0.26033172597154636,0.26033172597154636,1.046950120552134,0.28406221109364443
0.0,0.8432399726919912,1.0365715301483018,1.1473653910064603,1.11504132263345,1.8372370718637527,1.0241075393196304,0.8512767070703793,1.7694521505030139,0.6766906727808856,0.603365153993756,1.0798247935800702,0.28944779926065617
0.0,0.9263008686983192,1.0421388323566425,1.4552322839977867,1.5467132180534333,1.5958317420861043,0.9079861186991618,0.6878224194019076,1.756004558616641,0.6695308733877852,0.6172005791322127,0.7003578514063341,1.0517486597319907
0.0,0.7086176610974942,1.617962308425536,0.8578149811668255,1.2715021019645585,1.9868954998984487,0.8890308364721958,0.9797374241595466,1.7092161658565632,0.9362817321788784,0.6415365212634845,0.802304781895227,0.2208883342449877
0.0,0.841139058871423,1.1017000420972927,1.098931842195345,1.0382412955784055,1.7672590208450973,0.8364805866787479,1.2513864738210623,1.7266005486524223,0.9264764717855782,0.942162903509348,0.7071390588714233,0.11240831398092342
0.0,0.879033987548123,1.1390137671081004,1.2190021511106408,1.3391109973090596,1.7788528640321768,0.7790081742204346,0.7591544497440015,1.6849802097821058,0.5601712284069988,0.6189853724476433,1.0391023928664969,0.22001979021789436
0.0,1.4561898271981266,0.6068083716295405,1.0178682797186431,0.6999502330597873,1.7593632091441984,0.6068083716295405,1.9876532361078567,1.7538500332942555,1.0213821214536931,0.6757408276670591,0.5253096051582601,0.02123395592028117
0.0,0.9540528535849454,0.6239653754415548,0.5967577022918505,0.842746001797742,2.282970070479392,0.6877090668208617,1.623318075357431,1.6257282496951224,2.6963073287110833,0.7929663292893157,1.2289223888561636,0.22024134386038868
0.0,0.6163216961043767,1.587344088841888,1.4002943664727887,1.4240111963687558,2.2559417264233503,1.159072115106611,0.3086608480521883,1.7799565371055799,0.31008198889476407,0.1894708632116752,0.9311429076326192,0.4254570216817138
0.0,0.6496809093908864,0.8286827527540531,0.5166140520871476,0.8110905610433183,2.7919548612755074,0.6120451387244925,1.512636621449394,1.721795741362451,1.7527965921454505,0.7109550030726743,0.8204995037099168,0.10227267571012122
0.0,0.4649436924702401,1.2815236799923508,0.8823529874743037,1.346287765033226,2.2113932024764558,1.2228212775350185,0.7051349349715548,1.7774092950040639,1.117273475068125,0.5124423650236645,0.628184982483148,0.6689419225414724
0.0,0.6487737819061092,1.3047396236121882,0.4773426355575155,0.7514039701000151,2.383156075446129,1.136595664688001,1.2918479633945186,1.7663889103733785,0.7852332001392333,0.3740774899050885,1.3588332688798654,0.040365407753462895
0.0,0.6758034806792769,1.3323326106158335,1.0641366333332352,1.117062054139987,2.3678753496819014,0.9752917832273004,0.9020266762208972,1.748129015711293,0.6398976605096046,0.35070168322700646,0.7499874749467386,0.3768361484077426
0.0,0.876105913201418,0.9770332514349366,1.1974655200891142,0.9920907234587006,1.6766418290870548,0.8890603439732657,1.1380560360490128,1.7144983565264473,1.0103994322168448,0.8904774228847258,0.7150831285873418,0.10234441714497891
0.0,1.0690582118328062,0.9915595518871017,0.5669446290718179,1.0096385881164882,2.153319923886384,0.9036053012411658,1.1726939590446703,1.7834598520571674,1.102293578476588,0.6358600718292161,0.6800761953247628,0.31901246247874177
0.0,1.265052503063656,0.7872779191266931,0.9660934878023902,1.0544031770078797,1.827004366714476,0.6967082588834004,0.991860920128907,1.7470023036649844,0.6681344725411241,0.6681344725411241,0.746897538153165,0.3535625086328468
0.0,0.8631724121450703,0.7153888977673044,0.9391779472802704,1.146274017573243,1.959611653356568,1.247044257185121,1.2945860223645778,1.6967645207687203,0.8884523322694284,0.3534906869034345,0.6385096805124801,0.3203184584663214
0.0,0.6863723863488079,1.1275667872986,0.7672667435635617,0.6353797828625202,2.149796548293601,1.286661725084344,1.0697990137981717,1.85405342983888,1.110593096587202,0.5741886586789747,0.59797328508056,0.21074558395929177
0.0,0.7048661606587823,1.4273308032939112,1.3965822279783344,1.191566919670609,1.3540342713054063,1.1445186945573111,0.5577958547385875,1.8079351120791425,0.5315475478633804,0.3516083722847346,0.5966714968962102,1.1561914178821635
0.0,1.4485667441380345,1.3544888654328586,1.3893688485179294,2.2418249482229555,2.564641098672768,0.723384069311328,1.3490673314997748,1.6675860638106526,0.4678717853266316,0.3818998774664668,0.4920755292582145,0.32538641875828955
0.0,0.6897053160937073,0.8160613921739341,1.0668676701726347,1.0801487040165652,2.0135593435610235,1.0675211469289483,1.0752755782332115,1.8076903150034915,0.5405743520082825,0.5646016374189199,0.5595866289716607,0.6686698509455135
0.0,0.5771736938297573,0.784680029187671,0.3834843014057324,1.129336005837534,2.044992655349273,0.8904996635690624,1.3557735478914015,1.7455310607575971,1.320130914819242,0.5550567954500942,0.5467909286403577,0.20018771026933607
0.0,0.9026150325052652,0.9484398939562804,0.3615962418736838,1.1492033244963566,2.1220014454331984,0.8788147434186253,1.4078125752688275,1.7820238496477763,0.990387858361132,0.7579544688542451,0.9088255841676146,0.238602023606478
0.0,0.229747268616761,1.1305662752603616,0.6151068849776338,0.8693406170219706,2.435623754652152,1.2379144847131944,0.9599030778051546,1.8297966742026048,0.8333216176830687,0.27801140690803977,1.4536817154190254,0.22275534242270706
0.0,0.9207127846736368,1.2228945780315361,1.160765495657869,1.5166595051215477,1.550975869528522,0.8375936410166533,1.14221746974805,1.657835809804039,1.008741365186391,0.615175736114634,1.2748857764505672,0.2736880856343017
0.0,1.276079382344883,0.5297867327333753,0.7113234608300744,1.2411623219703742,2.647508291048067,0.6732476304667412,2.1643258270514214,1.88049407517328,0.9316919434544448,1.596411135547789,0.4537571099245402,0.3832191934181093
0.0,1.1297615935435363,1.033914380262843,0.6813459922329824,1.234391779791449,2.088029483591042,1.0083961729993214,1.3108218295896843,1.822285756186834,0.9942782386351539,0.5538437956290464,0.7947302544727513,0.3103961729993214
0.0,1.004913930213727,1.0140251081313307,0.41366361502898547,1.1652807960122131,2.1205874129603077,0.8978052737740595,1.4586695356595425,1.864464228911456,0.9660390878060982,0.5880066334351081,0.961591360047346,0.25289205636488354
0.0,0.8854956446838426,0.8789877618967264,0.38485415018063035,1.1402425311354836,2.1849385933934715,0.8084112014710019,1.3982232380902937,1.716485062270967,1.1120388021805427,0.7835921099097938,0.8952373479741272,0.19831804762584665
0.0,0.8951124389862579,1.666939028915523,0.9528344939058726,1.5601098043273887,1.843034719407196,0.9380095031826956,1.220760726315114,1.7939315017269797,0.7520183477006738,0.5557633609739834,0.4957607263151141,0.3399980240058482
0.0,1.0384785319666763,0.7128187614194401,0.9006623212261132,0.9222485475601768,1.5461269659226031,0.9205880686114029,1.3700582401399102,1.6009013744723197,1.3767001559350065,1.1290793539724646,0.9089647159699838,0.34558551793252573
0.0,0.8214368090188943,0.9728428960185778,0.4751266689830055,1.3891721779702333,2.169705507994512,0.979299420994828,1.4070660860069668,1.74385304101805,1.223116236962739,0.560177681001161,0.9732944920054888,0.1708072450100278
0.0,0.987629781176356,1.000782925242003,0.4991244204019475,0.8825375254208621,2.2264238265677325,0.8290746522411684,1.1433208492634206,1.7532526803872037,1.173184910111544,0.6802951679819196,0.6872067518097352,0.29941614740111294
0.0,1.0024533455429923,0.9816896649718132,0.5386531308222647,0.8686500994664031,2.1480111781231765,0.8432657172630079,1.099430010420528,1.742366130916542,1.2009675392341093,0.7301663140614275,0.6655750418392411,0.32537626701192257
0.0,0.7811775183842473,1.4088991106565032,0.910651334015245,1.202943808791752,1.9508659055942532,0.8091072857895043,1.233501898403988,1.7075491705150003,0.9871328202489986,0.8554891311742407,0.7785146912960028,0.1546257995557509
0.0,0.7205501429268439,1.4640179181480935,1.3244004671268734,1.2117455204629761,1.6236197866555868,1.0796152687722211,0.5536661646796259,1.8343577773129545,0.5731414697064846,0.3375673847870604,0.9420202537824602,0.3243113992889152
0.0,0.8476475421483598,0.9986143431179404,0.4515516520341568,1.3478792911405726,2.162091216806063,0.9721244158364823,1.4167303786692278,1.768892344733908,1.1714269140873128,0.5617883964448712,0.9809087831939366,0.18471796929661563
0.0,0.9397599835306264,1.0059151211478354,0.4217453634435063,1.0520399341225053,2.4124429404867973,0.7512585626953485,1.4780848788521646,1.740782455895456,1.2248106116013968,0.5177346694952409,0.9758184638791064,0.13176783580833587
0.0,1.05399616716654,0.5920231453371738,0.6707432554573416,1.1892357450392304,2.187102851683393,0.6310381661733957,1.4997303804548656,1.767385346231004,1.1667470882908015,0.6649768546628261,0.6761286016883453,0.28790312698381254
0.0,0.858364392357495,1.3738657768123193,0.6937192821069816,1.3805682982694043,2.7741255116967145,0.7996903787244352,0.7815222386784397,1.7280741718564683,0.9125317412864482,0.5629318995098566,0.9353742905240244,0.07233548897494867
0.0,0.3562059180498661,1.822445436403376,1.047212123114978,0.8100181245376608,0.6299960268424837,1.1728736188940514,0.7595258439722536,1.8216840472351283,0.41530622830312164,0.43684047235128637,0.8811047371716503,0.17633097476997592
0.0,0.9774843665842916,0.996005183490444,0.42994766742930013,1.1299593717549876,2.3874031100942665,0.7114646381898081,1.4719607090997864,1.720702892391933,1.3776544059668772,0.4782461123821669,1.0606687849821634,0.10268985072144593
0.0,0.6060105264035924,1.581511631509144,1.2542415526445296,1.0571296579752962,2.292027210419635,1.0008742894260507,0.8709960525986528,1.6513990789396857,0.5746882369108113,0.2846895527112602,1.13039249993744,0.2280741578460061
0.0,1.2009134911663897,0.721131818792298,0.35274038546189684,1.013748607629427,2.2146620987958165,0.8360054814450202,1.3646716913246015,1.6874546460226763,1.0536236406434043,0.6277376447393868,0.984186809317043,0.3009230836951748
0.0,0.5388984140504663,1.5401974406430206,1.2298772174639105,1.0864441429055884,2.1876318494741476,1.2925938532842798,0.5231735755108557,1.7706022530859362,0.2602594990474669,0.3481411134946206,1.0804514055168546,0.6422976923197492
0.0,0.6360913559419661,0.5943681424796248,0.4377601951691012,0.6412686304023777,2.9543659458297586,0.7088433949757864,1.3548798184865551,1.7578379575522658,1.126554653333202,0.7036661205153748,0.917494283478484,0.2138281629631091
0.0,0.9254258053530886,1.0159639268974237,0.4116571865732849,0.9957090862653288,2.39782405441076,0.796993251162297,1.4770888567793483,1.7721709647209931,1.0731132001759751,0.5591064513382721,0.905271551206291,0.1750469188237973
0.0,0.693624610167406,1.9265280365015356,1.1058313509544369,1.5228755296841292,2.1220533843786686,1.5027313789247436,0.4663770890145053,1.7666944916439422,0.12535379518899326,0.29601819627977827,0.6806338158163826,0.5021215666732937
0.0,1.355447509011036,1.4175360638252488,1.3132768183782473,2.142361093862036,2.616137836305358,0.7210929860144865,1.1486154870948475,1.6482122554909178,0.4720902734655089,0.44273246503621627,0.6917351775851939,0.3148233113854907
0.0,0.7316813314646554,1.469278834968427,0.8263228293623923,1.232325803083319,2.026768133146465,0.9175475616679528,1.0339286545202588,1.7208406657323274,1.0062728875265734,0.6805945297828448,0.9209982133851944,0.19934839383336217
0.0,1.049258570356541,1.0835941230073516,1.4300041142659965,1.1249829578347474,1.5507774725591332,0.7631994124244493,1.3803666991035624,1.5714188048919042,1.6826795309292728,1.0185831536932644,0.7631994124244493,0.11635670908205963
0.0,1.0853638420474478,0.7633784420457198,0.8147301329562245,1.0738768249997839,2.1323865738602485,0.970224496587875,1.1981045556795302,1.7053995102277346,0.5450964238650012,0.5450964238650012,0.6760842727280584,0.5695429681794221
0.0,0.6886410159835761,1.5465048765418807,0.942554533813828,1.025494900494834,2.2042548486714697,1.198871314723179,0.7913737808645298,1.7413366215218011,0.4413909881131652,0.35529705177854315,0.8004628963980926,0.18169308365605305
0.0,1.475592552884425,1.9185935522368347,1.6236576344941516,1.8377065081609727,2.6947607011960617,1.02481589358356,1.2842225911848273,1.7742010638736538,0.15936921218529,0.725086608920901,0.35639123917266885,0.20267409227516048
0.0,1.364474452028296,0.5094934551662323,0.3796805708153725,1.3659590233206007,1.6294455657697062,0.9963112810774188,1.4898336225022408,1.7773887924992533,0.7521720548248045,1.1058247386283135,0.7465929401295293,0.4935223414248221
0.0,0.7565548200735994,2.22038786455074,1.4232012493910915,0.984347696109196,1.5188816001946697,1.127466945082492,0.6519907983572737,1.6923748938540037,1.439966962483104,0.39727615368546315,1.4889376592189931,0.03663556414005858
0.0,0.6212464820810107,1.2790064709166808,0.4866266819247722,0.7296189784525327,2.393629044322926,1.1328793267835746,1.2732485363402744,1.7405003594953712,0.7886215462766126,0.4044929641620215,1.3525075494027945,0.02912200848494707
0.0,1.3729974958040143,0.7450128024686706,0.4901982554723452,0.9363521665851314,2.3690240293029303,0.6225700900412701,1.3798991558850466,1.7916581316875526,1.2255085818939035,0.6215632245261472,0.8941086381916517,0.3649478615637426
0.0,0.6958279134683645,1.6223704216766337,1.274814789161683,1.547838984076488,2.581771734107302,1.1674245473391385,0.3661234293302483,1.7629967189233295,0.33170120306144574,0.42124029650715594,1.0699183983460203,0.18420174990755747
0.0,1.1640205831794288,0.7738401760879043,0.8809877818900611,1.0653524491135593,1.998708861099,0.8504957625495388,1.107823665611788,1.7236106768937598,0.5989549806006929,0.5989549806006929,0.7070820032234204,0.4749998901685679
0.0,1.053727827631416,0.9913108843351912,1.3315642950216386,1.6435771990105077,1.845640776604826,0.7836356150092787,0.7975201752071771,1.758534021546073,0.7696175494248617,0.7170154847866429,0.837641718954853,0.473026750327765
0.0,0.7296951140768141,0.8749494911895347,1.143392611659389,1.29403510864266,1.9489933999280835,1.28747813737162,0.8707587312902177,1.8844079200863,0.37419726823033916,0.5132674855156594,1.2103751032085057,0.14764909705518758
0.0,0.8674248462209345,1.2815799168424387,0.6990434663360131,1.3398429592543555,2.795702468835421,0.7955804821265862,0.8065552452289741,1.7296620864510914,0.9503614713348304,0.5891791936915736,0.9282753782186494,0.07196186201150785
0.0,1.037025134032589,0.767,0.7083165773116074,1.0460971477596728,2.2327680287257823,0.7293824213535945,1.3819843228471453,1.6721097400699783,2.046846212137963,0.7099372913885837,0.8526771012392284,0.2838370081983401
0.0,0.6867260564657192,1.7065479486869954,0.7636741160658957,1.454962855701245,2.139199839792072,0.959674054447462,1.3987557102862893,1.7194962547609076,0.8835556240204819,0.5017185659875341,0.62554076630098,0.4874074165360642
0.0,0.694183807968769,1.6444358403195198,0.8702922846318324,0.7208370572084084,2.0923329925069067,1.4904071291819823,0.805687589227627,1.8211450337609605,0.6457680937897896,0.31005742227507505,0.6559150612180169,0.1017222126582584
0.0,0.7512784550081651,1.6277904117145576,1.2754428607803867,1.1919414813233917,1.5474826400672677,1.060870199491602,0.5795595543286798,1.8539125084891903,0.5589125084891905,0.2790237988111437,0.7835040237693448,0.26734732173088827
0.0,0.17723119427341483,1.3265415837232617,0.619964151496498,1.098652548047086,1.963231524544811,1.3982318548162067,1.1821360029305983,1.9550970658851736,0.40572115651216756,0.31940988333415116,0.7127619680999487,0.2353004632812883
0.0,0.6299169555131112,1.3500863421000504,2.442393115397933,0.9574903933604642,1.3011828123511344,0.9201410881798284,0.7295825229753907,1.6238766782205245,1.1859198492705496,0.19899421248512345,1.5567428244342914,0.07096880783545133
0.0,0.9365043289945932,0.9217378938770568,0.6878747735089917,0.7638499194448753,2.006634526298425,0.8778693748173485,1.118654409549718,1.7442476215632932,1.2155795832115657,0.92375820500717,0.5840276854828396,0.2335555849050892
0.0,0.819464535971498,1.3524456636281112,1.2379631478016713,1.2653524259795568,1.670513154436952,0.9126240414861934,0.6730043297366081,1.7617345980811805,0.5617640137489927,0.465089800400391,0.9287491406879592,0.23234809624294855
0.0,1.1681241154544109,1.4149130717520704,1.614338272757225,1.7830732421946085,2.39910844801897,0.5393013686053321,1.2309843325645595,1.758499858472706,0.4130441717604361,0.7545431810693761,0.5121769700963327,0.3991705516515551
0.0,0.9776007351288886,0.6336299808244781,0.7391983539329983,1.1219303483889225,2.160916817603797,0.6991528340072808,1.4549839122097599,1.7156354677144832,1.1692519177538359,0.578236016403484,0.6109974429948855,0.4292733059941934
0.0,0.7509488278593037,1.4568624265926684,0.9041256161462636,1.2541782239810673,2.017212338741531,0.8901651523545244,0.943186195488446,1.6998152402056612,0.9198493549661256,0.636903077166404,0.8602856683816241,0.1568152402056614
0.0,0.940038511209418,1.6932786881400577,0.5611852481946721,1.114798504404393,2.128,0.9365570360288852,1.0089717197839667,1.6787258666970082,0.6439050984841308,0.7385659755774016,1.2405141401080166,0.32704891232841804
0.0,0.6416403345952161,0.9947142690119206,1.0940268923282899,1.0919815115243008,2.1191176344501756,1.0467243731211215,1.0034168116023998,1.7997092461864588,0.5742773076493961,0.4951243770183404,0.6092184806812623,0.5818369847458353
0.0,1.326992035758126,1.4556548644855094,1.5497229817142544,2.1208282129220266,2.380216011581097,0.7753614908571274,1.4932666389675504,1.6686259955302345,0.5418846702559107,0.3876807454285637,0.4965440841121844,0.3309318827712548
0.0,0.7077452657298243,1.4347437526434956,1.3401956580988936,1.3943284526103643,2.088575865796087,1.0266606926368695,0.4632562473565043,1.7469151731592172,0.39533198627867727,0.333795000234669,0.9658874019077328,0.360297147690567
0.0,1.3191573794512075,0.7612297049845761,0.5217671590366413,0.9095402210921676,2.2812365303501614,0.618461808070574,1.370385239742382,1.7808468633436159,1.1941559036964864,0.642537085113385,0.812159224144609,0.3664614391318938
0.0,0.96868067283182,0.9914025376401074,0.5162261286467578,0.8591660076843585,2.2368233843769025,0.81911628803095,1.1153898494395702,1.7510788433185829,1.2378213041151043,0.705840233101036,0.6597468279498657,0.3067283122234301
0.0,0.9422015355848994,0.9287600322325505,0.6722737019739087,0.7729257020364096,2.02299743359849,0.8742920590513421,1.1152758335484898,1.7449432107400167,1.213194706034228,0.9039504751176166,0.5898573852496648,0.2416707919668628
0.0,0.23326806625951196,2.194910611134548,1.6180819497454346,1.071108908785492,0.7742349915668102,1.1655703801738322,0.5106071242581207,1.8034259504345809,0.32705876043380805,0.25425950434580974,1.2146193053949872,0.10877601660794961
0.0,1.3302108743495769,0.9286042521318326,1.5264497878721976,1.3592229385300032,1.618590149609347,0.54056023796617,0.9257089189434808,1.6616285463646119,1.2955561612820525,1.4840703467405008,0.6110040766841176,0.800861510732983
0.0,1.0242636807667536,2.0329316085803875,1.654607202589065,1.3853036261228433,2.710082059772211,0.8815443083044644,0.970532809011898,1.7658003228761738,0.4679819438707162,0.6488364351347412,0.909858324361547,0.2362740707009932
0.0,1.1019767006698336,1.200369462672201,0.6634284192037879,1.1851049184592126,1.426059346371404,1.1796595023073304,0.9475683581317133,1.6145213696315632,1.038588824637197,0.5502497433568688,1.0420356572014207,0.233568358131713
0.0,0.9668657987115133,0.9613831610882388,0.4801506720649996,0.9305532759304588,2.1720753360324996,0.8379999999999999,1.150605660260705,1.7434184802418307,1.1496680344417247,0.7461459743396837,0.6940529787303881,0.30230782505573917
0.0,0.8145238808896963,1.5193486268869203,1.4478337691553715,1.0633076350641737,1.540138024417293,0.8787886430124918,0.9181575797693504,1.660115833428723,1.2739883412053397,0.4849872146045889,1.372905603041966,0.1441771351214077
0.0,1.0690898846593488,1.456089048148595,1.0328841996059577,1.471660537620697,1.6215459839434476,0.9137583610828696,1.343163875614375,1.7663306870657252,0.7957704824394624,0.6147420571725074,0.4961851985892599,0.32021947943149165
0.0,1.0613966997565907,0.8725492187049207,0.5094153576826012,1.1685083828432339,2.11009775575949,0.8380949174001756,1.4567867766747804,1.8410642243865551,1.0028873707935853,0.6149031903602812,0.8860120350876097,0.26122998901168726
0.0,0.8780315718909025,1.0806554457478827,0.8988240054616415,1.2089672535399003,1.8818919766567077,1.0665800397282175,1.5280704494699326,1.6549077626021587,0.956188127639746,0.4843762552794922,0.6525218524961452,0.4330995430859684
0.0,1.0893741495553162,0.8669580826982364,0.9868129055144632,1.038825803145775,1.845887106310264,0.8503613307555187,1.0042580708735092,1.7521806456698807,0.7042580708735092,0.6868129055144632,0.9019193898043008,0.26549353147646537
0.0,0.695272411411618,1.1208465754066879,1.3430982934586004,1.2791336190358455,1.8137887808652593,1.1390611922768767,0.6313077369888632,1.8229663732904784,0.5222267391545199,0.4585474094931992,1.1885525828331258,0.3555379506155854
0.0,1.332580259820266,1.249841053974518,1.3535161610744093,1.169513094262891,1.709817065034149,0.5961311838846508,0.7238688161153491,1.6505964611039663,1.2941211162239883,1.5035648453440909,0.6046419981435476,0.5385208015009784
0.0,0.9614762625990578,0.997331001828761,0.43877832239401593,1.1391467753505125,2.387271988772513,0.7180546621113884,1.473374125685785,1.7147367131172069,1.425232830268775,0.4804747480188425,1.0660230765087275,0.09668772373510713
0.0,0.6808699761174225,1.0664007317480035,1.4766309875126182,1.1820423141008458,1.2091095418822062,0.6538027483360622,1.4676085782521653,1.7425905354118063,0.7152594706051758,0.9904355978487144,0.532725568134506,0.15404854252097439
0.0,1.4550673082697299,1.2891776232177463,0.8717699632600403,0.9059320193174478,0.9934144926869402,0.7316232502253642,0.6174037410173684,1.7707853062827714,0.9908480231993418,1.8157841855947343,0.8621306975991226,0.1671098666728015
0.0,1.0808258901831451,0.862980879842505,1.008629417015498,0.832576650131126,1.6227332613871344,1.008629417015498,1.299298695942635,1.6434808459422758,1.198803459031894,0.97759739188527,1.008629417015498,0.31834024725138127
0.0,0.4657956327914418,0.7856979012151117,0.38176736626162944,1.0788537912260343,2.068151862079928,0.8371877958812004,1.2660246271893474,1.77210501025726,1.355371563831406,0.4205686523590336,0.5943711752408763,0.14194385553090466
0.0,0.6476640492343053,1.2406148568783892,2.3028918067028186,1.0478482114973813,1.4193843008346367,0.9029557119367586,0.7200836718338084,1.638876944395625,0.9837555733651974,0.2673117010166388,1.449062791232649,0.10901639745197204
0.0,0.6836645241815484,0.8169089865847716,1.0709576495519135,1.0802294272937876,2.011420176714624,1.0687992654849727,1.0731633191458867,1.809331688307018,0.540614713646894,0.5650187076845701,0.5578241707523004,0.6700286927787608
0.0,0.758584396824441,0.7166898046840856,0.4667964993249896,0.8527982796348923,2.754108968479449,0.6498910315205504,1.4817420150852654,1.687425491782357,1.616474141563732,0.6561170767763453,0.879971620960865,0.10845159698294701
0.0,0.7408392277043288,1.7361660680318776,1.0044930799849958,0.8231773460065676,1.9485395525600884,1.5200514250601598,0.6564770211508079,1.8348745939303004,0.6518939013220844,0.3561582102403529,0.38349889059791026,0.1529509653695892
0.0,0.9831878150179294,0.8523289503691139,0.4644093359333491,1.0863354372537417,2.394423756300359,0.6426901600379635,1.6045506464079362,1.6773193951655752,1.4480209072516372,0.5221220249441068,0.8909372782450883,0.09381380670322732
